"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,867.6326684655145
0.06999999999999999,867.5373720120876
0.13999999999999999,867.5373720120876
0.21000000000000002,867.750701840019
0.27999999999999997,867.750701840019
0.35,868.3368322091635
0.42000000000000004,868.3368322091635
0.49000000000000005,869.8072114853518
0.5599999999999999,869.8072114853518
0.63,869.8072114853518
0.7,870.0934561849833
0.77,870.0934561849833
0.8400000000000001,870.0934561849833
0.91,868.7502187341469
0.9800000000000001,868.7502187341469
1.05,867.5475939856169
1.1199999999999999,867.5475939856169
1.1900000000000002,867.5475939856169
1.26,864.571532960806
1.33,864.571532960806
1.4,863.7047315077075
1.47,863.7047315077075
1.54,862.4898733343337
1.6100000000000003,862.4898733343337
1.6800000000000002,862.4898733343337
1.7500000000000002,848.4339985371217
1.82,848.4339985371217
1.89,771.6159230513357
1.9600000000000002,771.6159230513357
2.0300000000000002,401.2057398983572
