"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.973839089883381E-4
7.0E-4,6.978057928056288E-4
0.0014,6.978057928056288E-4
0.0021000000000000003,6.966231575551913E-4
0.0028,6.966231575551913E-4
0.0035,6.946314183295684E-4
0.004200000000000001,6.946314183295684E-4
0.004900000000000001,6.923970695329637E-4
0.0056,6.923970695329637E-4
0.0063,6.923970695329637E-4
0.007,6.897220767404364E-4
0.0077,6.897220767404364E-4
0.008400000000000001,6.897220767404364E-4
0.0091,6.884272226405439E-4
0.009800000000000001,6.884272226405439E-4
0.0105,6.868777998571095E-4
0.0112,6.868777998571095E-4
0.0119,6.868777998571095E-4
0.0126,6.872961489689422E-4
0.013300000000000001,6.872961489689422E-4
0.014,6.864142216649882E-4
0.0147,6.864142216649882E-4
0.0154,6.851517151500571E-4
0.016100000000000003,6.851517151500571E-4
0.016800000000000002,6.851517151500571E-4
0.0175,6.872852061366728E-4
0.0182,6.872852061366728E-4
0.0189,7.221219032989333E-4
0.019600000000000003,7.221219032989333E-4
0.020300000000000002,0.0013616358813291472
