"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.17494696677966E-4
7.0E-4,6.173295931015631E-4
0.0014,6.173295931015631E-4
0.0021000000000000003,6.169203480657335E-4
0.0028,6.169203480657335E-4
0.0035,6.161632493087301E-4
0.004200000000000001,6.161632493087301E-4
0.004900000000000001,6.168059849041807E-4
0.0056,6.168059849041807E-4
0.0063,6.168059849041807E-4
0.007,6.175347569335012E-4
0.0077,6.175347569335012E-4
0.008400000000000001,6.175347569335012E-4
0.0091,6.228393929208803E-4
0.009800000000000001,6.228393929208803E-4
0.0105,6.242217970287842E-4
0.0112,6.242217970287842E-4
0.0119,6.242217970287842E-4
0.0126,6.222122606259349E-4
0.013300000000000001,6.222122606259349E-4
0.014,6.260092468694904E-4
0.0147,6.260092468694904E-4
0.0154,6.455197723862442E-4
0.016100000000000003,6.455197723862442E-4
0.016800000000000002,6.455197723862442E-4
0.0175,7.113712066687997E-4
0.0182,7.113712066687997E-4
0.0189,8.695067348089388E-4
0.019600000000000003,8.695067348089388E-4
0.020300000000000002,0.0016657231547992668
