"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.278290763333304E-4
7.0E-4,6.276131626617273E-4
0.0014,6.276131626617273E-4
0.0021000000000000003,6.27169120639496E-4
0.0028,6.27169120639496E-4
0.0035,6.262047007043059E-4
0.004200000000000001,6.262047007043059E-4
0.004900000000000001,6.254521257090013E-4
0.0056,6.254521257090013E-4
0.0063,6.254521257090013E-4
0.007,6.258197518966955E-4
0.0077,6.258197518966955E-4
0.008400000000000001,6.258197518966955E-4
0.0091,6.276960848436746E-4
0.009800000000000001,6.276960848436746E-4
0.0105,6.287458761151255E-4
0.0112,6.287458761151255E-4
0.0119,6.287458761151255E-4
0.0126,6.303882976641894E-4
0.013300000000000001,6.303882976641894E-4
0.014,6.336183119367343E-4
0.0147,6.336183119367343E-4
0.0154,6.514662774078483E-4
0.016100000000000003,6.514662774078483E-4
0.016800000000000002,6.514662774078483E-4
0.0175,7.11683999025E-4
0.0182,7.11683999025E-4
0.0189,8.658078211789937E-4
0.019600000000000003,8.658078211789937E-4
0.020300000000000002,0.0016592522552715807
