"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,0.021219626629053204
7.0E-4,0.019870948764539254
0.0014,0.019870948764539254
0.0021000000000000003,0.018907407413719213
0.0028,0.018907407413719213
0.0035,0.017093989272793653
0.004200000000000001,0.017093989272793653
0.004900000000000001,0.01427922437601387
0.0056,0.01427922437601387
0.0063,0.01427922437601387
0.007,0.010552559598905036
0.0077,0.010552559598905036
0.008400000000000001,0.010552559598905036
0.0091,0.007715873032788902
0.009800000000000001,0.007715873032788902
0.0105,0.005465325923407304
0.0112,0.005465325923407304
0.0119,0.005465325923407304
0.0126,0.004026779132643833
0.013300000000000001,0.004026779132643833
0.014,0.00324987001064115
0.0147,0.00324987001064115
0.0154,0.002670133167350324
0.016100000000000003,0.002670133167350324
0.016800000000000002,0.002670133167350324
0.0175,0.002349028955375205
0.0182,0.002349028955375205
0.0189,0.0022063040903920516
0.019600000000000003,0.0022063040903920516
0.020300000000000002,0.003917967604293878
