"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,57.495913576000696
0.06999999999999999,59.17224851764021
0.13999999999999999,59.17224851764021
0.21000000000000002,60.889788784566704
0.27999999999999997,60.889788784566704
0.35,64.54381322584327
0.42000000000000004,64.54381322584327
0.49000000000000005,72.05875672074615
0.5599999999999999,72.05875672074615
0.63,72.05875672074615
0.7,89.60655702759226
0.77,89.60655702759226
0.8400000000000001,89.60655702759226
0.91,116.06907421577999
0.9800000000000001,116.06907421577999
1.05,171.68914489821412
1.1199999999999999,171.68914489821412
1.1900000000000002,171.68914489821412
1.26,269.1001262945896
1.33,269.1001262945896
1.4,384.38633103267085
1.47,384.38633103267085
1.54,581.9268993002653
1.6100000000000003,581.9268993002653
1.6800000000000002,581.9268993002653
1.7500000000000002,776.1551717991395
1.82,776.1551717991395
1.89,929.833568949218
1.9600000000000002,929.833568949218
2.0300000000000002,639.225118044405
