"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.663248753430485E-4
7.0E-4,6.66279772402515E-4
0.0014,6.66279772402515E-4
0.0021000000000000003,6.660118825826585E-4
0.0028,6.660118825826585E-4
0.0035,6.652111293944116E-4
0.004200000000000001,6.652111293944116E-4
0.004900000000000001,6.636172645788428E-4
0.0056,6.636172645788428E-4
0.0063,6.636172645788428E-4
0.007,6.632995266334098E-4
0.0077,6.632995266334098E-4
0.008400000000000001,6.632995266334098E-4
0.0091,6.624270512221829E-4
0.009800000000000001,6.624270512221829E-4
0.0105,6.633858308336028E-4
0.0112,6.633858308336028E-4
0.0119,6.633858308336028E-4
0.0126,6.637164189145018E-4
0.013300000000000001,6.637164189145018E-4
0.014,6.643748688419629E-4
0.0147,6.643748688419629E-4
0.0154,6.685500317891354E-4
0.016100000000000003,6.685500317891354E-4
0.016800000000000002,6.685500317891354E-4
0.0175,6.948453613429207E-4
0.0182,6.948453613429207E-4
0.0189,7.94181035272988E-4
0.019600000000000003,7.94181035272988E-4
0.020300000000000002,0.0015286620365950246
