"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,0.040570234647495526
7.0E-4,0.03915093669726987
0.0014,0.03915093669726987
0.0021000000000000003,0.03667792238356479
0.0028,0.03667792238356479
0.0035,0.03244279912693374
0.004200000000000001,0.03244279912693374
0.004900000000000001,0.027235660978017745
0.0056,0.027235660978017745
0.0063,0.027235660978017745
0.007,0.01963938482824739
0.0077,0.01963938482824739
0.008400000000000001,0.01963938482824739
0.0091,0.013846568831060667
0.009800000000000001,0.013846568831060667
0.0105,0.008990327729567121
0.0112,0.008990327729567121
0.0119,0.008990327729567121
0.0126,0.0059348011842617655
0.013300000000000001,0.0059348011842617655
0.014,0.004420434094486783
0.0147,0.004420434094486783
0.0154,0.003358646937563316
0.016100000000000003,0.003358646937563316
0.016800000000000002,0.003358646937563316
0.0175,0.002819070712292816
0.0182,0.002819070712292816
0.0189,0.0025801036320482816
0.019600000000000003,0.0025801036320482816
0.020300000000000002,0.004324738913414439
