"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,123.89268549348712
0.06999999999999999,128.3557251514273
0.13999999999999999,128.3557251514273
0.21000000000000002,138.9041170254673
0.27999999999999997,138.9041170254673
0.35,156.96968086728268
0.42000000000000004,156.96968086728268
0.49000000000000005,184.9091693208247
0.5599999999999999,184.9091693208247
0.63,184.9091693208247
0.7,251.72071826342068
0.77,251.72071826342068
0.8400000000000001,251.72071826342068
0.91,344.22085296916293
0.9800000000000001,344.22085296916293
1.05,484.1188080380305
1.1199999999999999,484.1188080380305
1.1900000000000002,484.1188080380305
1.26,656.4743996153661
1.33,656.4743996153661
1.4,813.4732039484815
1.47,813.4732039484815
1.54,990.2555306053612
1.6100000000000003,990.2555306053612
1.6800000000000002,990.2555306053612
1.7500000000000002,1125.6207364081833
1.82,1125.6207364081833
1.89,1207.0842919546621
1.9600000000000002,1207.0842919546621
2.0300000000000002,672.8530674242145
