"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1757.2603679431634
0.06999999999999999,1759.3876496220385
0.13999999999999999,1759.3876496220385
0.21000000000000002,1759.5048509513538
0.27999999999999997,1759.5048509513538
0.35,1760.8611111158493
0.42000000000000004,1760.8611111158493
0.49000000000000005,1764.9576124978641
0.5599999999999999,1764.9576124978641
0.63,1764.9576124978641
0.7,1769.4029013110537
0.77,1769.4029013110537
0.8400000000000001,1769.4029013110537
0.91,1772.764541269145
0.9800000000000001,1772.764541269145
1.05,1779.1693172013966
1.1199999999999999,1779.1693172013966
1.1900000000000002,1779.1693172013966
1.26,1785.6985662002967
1.33,1785.6985662002967
1.4,1787.600980145017
1.47,1787.600980145017
1.54,1773.037540237345
1.6100000000000003,1773.037540237345
1.6800000000000002,1773.037540237345
1.7500000000000002,1701.428407608079
1.82,1701.428407608079
1.89,1514.3647200042485
1.9600000000000002,1514.3647200042485
2.0300000000000002,686.9166243445964
