"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1771.0544086725963
0.06999999999999999,1768.812273957788
0.13999999999999999,1768.812273957788
0.21000000000000002,1769.65888846809
0.27999999999999997,1769.65888846809
0.35,1770.6486788613959
0.42000000000000004,1770.6486788613959
0.49000000000000005,1769.3635250983077
0.5599999999999999,1769.3635250983077
0.63,1769.3635250983077
0.7,1771.2031154716296
0.77,1771.2031154716296
0.8400000000000001,1771.2031154716296
0.91,1774.3407991013014
0.9800000000000001,1774.3407991013014
1.05,1778.6842870996034
1.1199999999999999,1778.6842870996034
1.1900000000000002,1778.6842870996034
1.26,1785.3271721019173
1.33,1785.3271721019173
1.4,1790.1621603730232
1.47,1790.1621603730232
1.54,1776.330999411135
1.6100000000000003,1776.330999411135
1.6800000000000002,1776.330999411135
1.7500000000000002,1704.165668018291
1.82,1704.165668018291
1.89,1514.5976207797326
1.9600000000000002,1514.5976207797326
2.0300000000000002,682.5190745247803
