"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,869.3694814249615
0.06999999999999999,869.4268398499852
0.13999999999999999,869.4268398499852
0.21000000000000002,869.2320353016312
0.27999999999999997,869.2320353016312
0.35,869.2979037192235
0.42000000000000004,869.2979037192235
0.49000000000000005,868.592825306774
0.5599999999999999,868.592825306774
0.63,868.592825306774
0.7,868.0422080968222
0.77,868.0422080968222
0.8400000000000001,868.0422080968222
0.91,865.9929670129302
0.9800000000000001,865.9929670129302
1.05,864.1085580155776
1.1199999999999999,864.1085580155776
1.1900000000000002,864.1085580155776
1.26,860.8167490361953
1.33,860.8167490361953
1.4,859.6052651659638
1.47,859.6052651659638
1.54,858.5737112407871
1.6100000000000003,858.5737112407871
1.6800000000000002,858.5737112407871
1.7500000000000002,850.1159680480985
1.82,850.1159680480985
1.89,788.8935325686102
1.9600000000000002,788.8935325686102
2.0300000000000002,412.27827773164887
