"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,0.07127651897185776
7.0E-4,0.06972044618732687
0.0014,0.06972044618732687
0.0021000000000000003,0.06783473816049371
0.0028,0.06783473816049371
0.0035,0.06412661947986836
0.004200000000000001,0.06412661947986836
0.004900000000000001,0.05847371585532141
0.0056,0.05847371585532141
0.0063,0.05847371585532141
0.007,0.047822031984291725
0.0077,0.047822031984291725
0.008400000000000001,0.047822031984291725
0.0091,0.03707412654872866
0.009800000000000001,0.03707412654872866
0.0105,0.02631015492374834
0.0112,0.02631015492374834
0.0119,0.02631015492374834
0.0126,0.017867811730654982
0.013300000000000001,0.017867811730654982
0.014,0.012243830287865722
0.0147,0.012243830287865722
0.0154,0.007768746286986453
0.016100000000000003,0.007768746286986453
0.016800000000000002,0.007768746286986453
0.0175,0.005480831883536753
0.0182,0.005480831883536753
0.0189,0.004388019221205483
0.019600000000000003,0.004388019221205483
0.020300000000000002,0.0054027537575508265
