"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.490628241990317E-4
7.0E-4,6.494213187330834E-4
0.0014,6.494213187330834E-4
0.0021000000000000003,6.487593901111659E-4
0.0028,6.487593901111659E-4
0.0035,6.474661514813231E-4
0.004200000000000001,6.474661514813231E-4
0.004900000000000001,6.467930659990668E-4
0.0056,6.467930659990668E-4
0.0063,6.467930659990668E-4
0.007,6.467792026078381E-4
0.0077,6.467792026078381E-4
0.008400000000000001,6.467792026078381E-4
0.0091,6.495370289165991E-4
0.009800000000000001,6.495370289165991E-4
0.0105,6.513542214438243E-4
0.0112,6.513542214438243E-4
0.0119,6.513542214438243E-4
0.0126,6.512457458165081E-4
0.013300000000000001,6.512457458165081E-4
0.014,6.524734015876906E-4
0.0147,6.524734015876906E-4
0.0154,6.640227457506931E-4
0.016100000000000003,6.640227457506931E-4
0.016800000000000002,6.640227457506931E-4
0.0175,7.120490473370342E-4
0.0182,7.120490473370342E-4
0.0189,8.490646060114473E-4
0.019600000000000003,8.490646060114473E-4
0.020300000000000002,0.0016264601959189446
