"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.707582234023479E-4
7.0E-4,6.707050446740195E-4
0.0014,6.707050446740195E-4
0.0021000000000000003,6.702542073107436E-4
0.0028,6.702542073107436E-4
0.0035,6.690527181179884E-4
0.004200000000000001,6.690527181179884E-4
0.004900000000000001,6.676739967671363E-4
0.0056,6.676739967671363E-4
0.0063,6.676739967671363E-4
0.007,6.669672129612722E-4
0.0077,6.669672129612722E-4
0.008400000000000001,6.669672129612722E-4
0.0091,6.681254048295448E-4
0.009800000000000001,6.681254048295448E-4
0.0105,6.687364839296077E-4
0.0112,6.687364839296077E-4
0.0119,6.687364839296077E-4
0.0126,6.680164439111822E-4
0.013300000000000001,6.680164439111822E-4
0.014,6.686060502297188E-4
0.0147,6.686060502297188E-4
0.0154,6.755756368304376E-4
0.016100000000000003,6.755756368304376E-4
0.016800000000000002,6.755756368304376E-4
0.0175,7.083014390618182E-4
0.0182,7.083014390618182E-4
0.0189,8.226362578143508E-4
0.019600000000000003,8.226362578143508E-4
0.020300000000000002,0.001577375829545157
