"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.681574269115347E-4
7.0E-4,6.684110039043013E-4
0.0014,6.684110039043013E-4
0.0021000000000000003,6.681893885707076E-4
0.0028,6.681893885707076E-4
0.0035,6.676297570511977E-4
0.004200000000000001,6.676297570511977E-4
0.004900000000000001,6.663751573894026E-4
0.0056,6.663751573894026E-4
0.0063,6.663751573894026E-4
0.007,6.665451429614616E-4
0.0077,6.665451429614616E-4
0.008400000000000001,6.665451429614616E-4
0.0091,6.69937819407357E-4
0.009800000000000001,6.69937819407357E-4
0.0105,6.718547911422042E-4
0.0112,6.718547911422042E-4
0.0119,6.718547911422042E-4
0.0126,6.736006679704048E-4
0.013300000000000001,6.736006679704048E-4
0.014,6.746061440462945E-4
0.0147,6.746061440462945E-4
0.0154,6.771495893571498E-4
0.016100000000000003,6.771495893571498E-4
0.016800000000000002,6.771495893571498E-4
0.0175,6.949139550192703E-4
0.0182,6.949139550192703E-4
0.0189,7.778625270041872E-4
0.019600000000000003,7.778625270041872E-4
0.020300000000000002,0.0014976812949815252
