"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,56.36543712168532
0.06999999999999999,57.07572055811646
0.13999999999999999,57.07572055811646
0.21000000000000002,60.38405193957369
0.27999999999999997,60.38405193957369
0.35,66.1417839399317
0.42000000000000004,66.1417839399317
0.49000000000000005,74.06523444049101
0.5599999999999999,74.06523444049101
0.63,74.06523444049101
0.7,97.32544604413025
0.77,97.32544604413025
0.8400000000000001,97.32544604413025
0.91,132.94744477990074
0.9800000000000001,132.94744477990074
1.05,201.14797171223637
1.1199999999999999,201.14797171223637
1.1900000000000002,201.14797171223637
1.26,312.4203424833199
1.33,312.4203424833199
1.4,440.51877941752684
1.47,440.51877941752684
1.54,638.737036429667
1.6100000000000003,638.737036429667
1.6800000000000002,638.737036429667
1.7500000000000002,828.1510178191929
1.82,828.1510178191929
1.89,976.2840568689267
1.9600000000000002,976.2840568689267
2.0300000000000002,648.3124193405724
