"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.649249283747437E-4
7.0E-4,6.650451260405678E-4
0.0014,6.650451260405678E-4
0.0021000000000000003,6.647738911628347E-4
0.0028,6.647738911628347E-4
0.0035,6.63940083838732E-4
0.004200000000000001,6.63940083838732E-4
0.004900000000000001,6.614844593649847E-4
0.0056,6.614844593649847E-4
0.0063,6.614844593649847E-4
0.007,6.614332069242779E-4
0.0077,6.614332069242779E-4
0.008400000000000001,6.614332069242779E-4
0.0091,6.633039032989742E-4
0.009800000000000001,6.633039032989742E-4
0.0105,6.647453557040412E-4
0.0112,6.647453557040412E-4
0.0119,6.647453557040412E-4
0.0126,6.647466477349756E-4
0.013300000000000001,6.647466477349756E-4
0.014,6.656267703780513E-4
0.0147,6.656267703780513E-4
0.0154,6.715924923261927E-4
0.016100000000000003,6.715924923261927E-4
0.016800000000000002,6.715924923261927E-4
0.0175,7.014733709023672E-4
0.0182,7.014733709023672E-4
0.0189,8.088784512696017E-4
0.019600000000000003,8.088784512696017E-4
0.020300000000000002,0.0015506541382154545
