"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.744163774178411E-4
7.0E-4,6.74255660914292E-4
0.0014,6.74255660914292E-4
0.0021000000000000003,6.741409665732132E-4
0.0028,6.741409665732132E-4
0.0035,6.737060701168613E-4
0.004200000000000001,6.737060701168613E-4
0.004900000000000001,6.723543082653923E-4
0.0056,6.723543082653923E-4
0.0063,6.723543082653923E-4
0.007,6.721065009226555E-4
0.0077,6.721065009226555E-4
0.008400000000000001,6.721065009226555E-4
0.0091,6.731839418616066E-4
0.009800000000000001,6.731839418616066E-4
0.0105,6.740185816441906E-4
0.0112,6.740185816441906E-4
0.0119,6.740185816441906E-4
0.0126,6.763469934884138E-4
0.013300000000000001,6.763469934884138E-4
0.014,6.770380371377266E-4
0.0147,6.770380371377266E-4
0.0154,6.780265148603442E-4
0.016100000000000003,6.780265148603442E-4
0.016800000000000002,6.780265148603442E-4
0.0175,6.892675017187348E-4
0.0182,6.892675017187348E-4
0.0189,7.578585715026641E-4
0.019600000000000003,7.578585715026641E-4
0.020300000000000002,0.0014573202469657404
