"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,929.1663894796144
0.06999999999999999,929.0284750544561
0.13999999999999999,929.0284750544561
0.21000000000000002,929.5609034839098
0.27999999999999997,929.5609034839098
0.35,930.952134769959
0.42000000000000004,930.952134769959
0.49000000000000005,932.5354194507189
0.5599999999999999,932.5354194507189
0.63,932.5354194507189
0.7,932.6092071771283
0.77,932.6092071771283
0.8400000000000001,932.6092071771283
0.91,931.1524670100349
0.9800000000000001,931.1524670100349
1.05,929.227958223662
1.1199999999999999,929.227958223662
1.1900000000000002,929.227958223662
1.26,926.5574936381452
1.33,926.5574936381452
1.4,924.8194299038713
1.47,924.8194299038713
1.54,912.5640551031468
1.6100000000000003,912.5640551031468
1.6800000000000002,912.5640551031468
1.7500000000000002,865.2210492046721
1.82,865.2210492046721
1.89,737.0307052925851
1.9600000000000002,737.0307052925851
2.0300000000000002,383.6808113777949
