"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,46.22728503923381
0.06999999999999999,46.89553492325341
0.13999999999999999,46.89553492325341
0.21000000000000002,48.697418351469906
0.27999999999999997,48.697418351469906
0.35,51.56538288073148
0.42000000000000004,51.56538288073148
0.49000000000000005,54.85242739500939
0.5599999999999999,54.85242739500939
0.63,54.85242739500939
0.7,62.9455924771295
0.77,62.9455924771295
0.8400000000000001,62.9455924771295
0.91,73.97156241925087
0.9800000000000001,73.97156241925087
1.05,90.902927326227
1.1199999999999999,90.902927326227
1.1900000000000002,90.902927326227
1.26,121.55843738399594
1.33,121.55843738399594
1.4,163.69760996497277
1.47,163.69760996497277
1.54,244.9702287142758
1.6100000000000003,244.9702287142758
1.6800000000000002,244.9702287142758
1.7500000000000002,347.8495430966542
1.82,347.8495430966542
1.89,465.98904572243345
1.9600000000000002,465.98904572243345
2.0300000000000002,509.2079002596347
