"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,46.97506183189799
0.06999999999999999,51.03405705244764
0.13999999999999999,51.03405705244764
0.21000000000000002,52.26828205203181
0.27999999999999997,52.26828205203181
0.35,55.46466724513601
0.42000000000000004,55.46466724513601
0.49000000000000005,61.62062171305
0.5599999999999999,61.62062171305
0.63,61.62062171305
0.7,72.94441798944759
0.77,72.94441798944759
0.8400000000000001,72.94441798944759
0.91,88.17669747826685
0.9800000000000001,88.17669747826685
1.05,118.49636471020213
1.1199999999999999,118.49636471020213
1.1900000000000002,118.49636471020213
1.26,173.33250329513837
1.33,173.33250329513837
1.4,241.01844236274886
1.47,241.01844236274886
1.54,373.00680970526923
1.6100000000000003,373.00680970526923
1.6800000000000002,373.00680970526923
1.7500000000000002,539.7445635191903
1.82,539.7445635191903
1.89,706.1973742586932
1.9600000000000002,706.1973742586932
2.0300000000000002,589.1980472547864
