"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,54.215549685769474
0.06999999999999999,58.16502686784916
0.13999999999999999,58.16502686784916
0.21000000000000002,62.559662088290516
0.27999999999999997,62.559662088290516
0.35,69.7912462206285
0.42000000000000004,69.7912462206285
0.49000000000000005,83.9645461231127
0.5599999999999999,83.9645461231127
0.63,83.9645461231127
0.7,117.02305642006765
0.77,117.02305642006765
0.8400000000000001,117.02305642006765
0.91,168.02928243455491
0.9800000000000001,168.02928243455491
1.05,266.9274351928642
1.1199999999999999,266.9274351928642
1.1900000000000002,266.9274351928642
1.26,421.1995085611889
1.33,421.1995085611889
1.4,582.2894740173092
1.47,582.2894740173092
1.54,803.7311142387927
1.6100000000000003,803.7311142387927
1.6800000000000002,803.7311142387927
1.7500000000000002,980.2735628918649
1.82,980.2735628918649
1.89,1102.328067534397
1.9600000000000002,1102.328067534397
2.0300000000000002,667.2829082727521
