"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.70939497059284E-4
7.0E-4,6.7105713518789E-4
0.0014,6.7105713518789E-4
0.0021000000000000003,6.706189836620079E-4
0.0028,6.706189836620079E-4
0.0035,6.696399748456868E-4
0.004200000000000001,6.696399748456868E-4
0.004900000000000001,6.676720151808231E-4
0.0056,6.676720151808231E-4
0.0063,6.676720151808231E-4
0.007,6.670647428689256E-4
0.0077,6.670647428689256E-4
0.008400000000000001,6.670647428689256E-4
0.0091,6.695782957681253E-4
0.009800000000000001,6.695782957681253E-4
0.0105,6.70493614587743E-4
0.0112,6.70493614587743E-4
0.0119,6.70493614587743E-4
0.0126,6.693049611677074E-4
0.013300000000000001,6.693049611677074E-4
0.014,6.696367076386637E-4
0.0147,6.696367076386637E-4
0.0154,6.724656251937147E-4
0.016100000000000003,6.724656251937147E-4
0.016800000000000002,6.724656251937147E-4
0.0175,6.943762031222858E-4
0.0182,6.943762031222858E-4
0.0189,7.857169255422966E-4
0.019600000000000003,7.857169255422966E-4
0.020300000000000002,0.0015140644106505811
