"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,0.06082423217179259
7.0E-4,0.05888313343183306
0.0014,0.05888313343183306
0.0021000000000000003,0.05866296806184075
0.0028,0.05866296806184075
0.0035,0.05723207528335641
0.004200000000000001,0.05723207528335641
0.004900000000000001,0.052679567316905485
0.0056,0.052679567316905485
0.0063,0.052679567316905485
0.007,0.04539188374848648
0.0077,0.04539188374848648
0.008400000000000001,0.04539188374848648
0.0091,0.0367998876546385
0.009800000000000001,0.0367998876546385
0.0105,0.026760839041248843
0.0112,0.026760839041248843
0.0119,0.026760839041248843
0.0126,0.018208085489097206
0.013300000000000001,0.018208085489097206
0.014,0.012275820409272028
0.0147,0.012275820409272028
0.0154,0.0076289835271345875
0.016100000000000003,0.0076289835271345875
0.016800000000000002,0.0076289835271345875
0.0175,0.005221962891900844
0.0182,0.005221962891900844
0.0189,0.00407049437209866
0.019600000000000003,0.00407049437209866
0.020300000000000002,0.0051773747769806285
