"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1068.4412079089748
0.06999999999999999,1068.5555271550363
0.13999999999999999,1068.5555271550363
0.21000000000000002,1068.8251439006356
0.27999999999999997,1068.8251439006356
0.35,1067.8761527141285
0.42000000000000004,1067.8761527141285
0.49000000000000005,1065.1485770149293
0.5599999999999999,1065.1485770149293
0.63,1065.1485770149293
0.7,1061.1421693274272
0.77,1061.1421693274272
0.8400000000000001,1061.1421693274272
0.91,1053.547033110025
0.9800000000000001,1053.547033110025
1.05,1049.9164018972745
1.1199999999999999,1049.9164018972745
1.1900000000000002,1049.9164018972745
1.26,1043.7714063965564
1.33,1043.7714063965564
1.4,1032.1344687053559
1.47,1032.1344687053559
1.54,991.5763460856173
1.6100000000000003,991.5763460856173
1.6800000000000002,991.5763460856173
1.7500000000000002,893.2943402987659
1.82,893.2943402987659
1.89,720.6592660021438
1.9600000000000002,720.6592660021438
2.0300000000000002,377.1449509394187
