"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,900.8490454175825
0.06999999999999999,901.0739762881183
0.13999999999999999,901.0739762881183
0.21000000000000002,901.424031212191
0.27999999999999997,901.424031212191
0.35,902.6072809609316
0.42000000000000004,902.6072809609316
0.49000000000000005,906.563683684626
0.5599999999999999,906.563683684626
0.63,906.563683684626
0.7,907.2248964672289
0.77,907.2248964672289
0.8400000000000001,907.2248964672289
0.91,905.1285078660517
0.9800000000000001,905.1285078660517
1.05,904.1978331778244
1.1199999999999999,904.1978331778244
1.1900000000000002,904.1978331778244
1.26,905.1339676473764
1.33,905.1339676473764
1.4,904.0833929436692
1.47,904.0833929436692
1.54,896.7050631881856
1.6100000000000003,896.7050631881856
1.6800000000000002,896.7050631881856
1.7500000000000002,858.9214042798277
1.82,858.9214042798277
1.89,745.1990191320348
1.9600000000000002,745.1990191320348
2.0300000000000002,388.67355165106306
