"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,0.05964751364320728
7.0E-4,0.056204560227669745
0.0014,0.056204560227669745
0.0021000000000000003,0.05343117559163388
0.0028,0.05343117559163388
0.0035,0.04788792993598195
0.004200000000000001,0.04788792993598195
0.004900000000000001,0.039711550215420895
0.0056,0.039711550215420895
0.0063,0.039711550215420895
0.007,0.028469416309940078
0.0077,0.028469416309940078
0.008400000000000001,0.028469416309940078
0.0091,0.019792439998095383
0.009800000000000001,0.019792439998095383
0.0105,0.012757370383182653
0.0112,0.012757370383182653
0.0119,0.012757370383182653
0.0126,0.008122654395435809
0.013300000000000001,0.008122654395435809
0.014,0.005671450918276391
0.0147,0.005671450918276391
0.0154,0.003986829612065746
0.016100000000000003,0.003986829612065746
0.016800000000000002,0.003986829612065746
0.0175,0.0031504481972816733
0.0182,0.0031504481972816733
0.0189,0.002812008982636092
0.019600000000000003,0.002812008982636092
0.020300000000000002,0.004486201276666608
