"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.305077519304878E-4
7.0E-4,6.302194952268899E-4
0.0014,6.302194952268899E-4
0.0021000000000000003,6.298427039536388E-4
0.0028,6.298427039536388E-4
0.0035,6.289410503593514E-4
0.004200000000000001,6.289410503593514E-4
0.004900000000000001,6.274277570180967E-4
0.0056,6.274277570180967E-4
0.0063,6.274277570180967E-4
0.007,6.279166464675538E-4
0.0077,6.279166464675538E-4
0.008400000000000001,6.279166464675538E-4
0.0091,6.315066384224679E-4
0.009800000000000001,6.315066384224679E-4
0.0105,6.327789788973198E-4
0.0112,6.327789788973198E-4
0.0119,6.327789788973198E-4
0.0126,6.337220444569726E-4
0.013300000000000001,6.337220444569726E-4
0.014,6.36848595112615E-4
0.0147,6.36848595112615E-4
0.0154,6.542293590866174E-4
0.016100000000000003,6.542293590866174E-4
0.016800000000000002,6.542293590866174E-4
0.0175,7.124637411703938E-4
0.0182,7.124637411703938E-4
0.0189,8.647181237033359E-4
0.019600000000000003,8.647181237033359E-4
0.020300000000000002,0.0016592002796061251
