"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.040289142441447E-4
7.0E-4,6.037575766264558E-4
0.0014,6.037575766264558E-4
0.0021000000000000003,6.037665006584608E-4
0.0028,6.037665006584608E-4
0.0035,6.043472531373338E-4
0.004200000000000001,6.043472531373338E-4
0.004900000000000001,6.036986661284936E-4
0.0056,6.036986661284936E-4
0.0063,6.036986661284936E-4
0.007,6.059831346119986E-4
0.0077,6.059831346119986E-4
0.008400000000000001,6.059831346119986E-4
0.0091,6.10514255634027E-4
0.009800000000000001,6.10514255634027E-4
0.0105,6.124658246277214E-4
0.0112,6.124658246277214E-4
0.0119,6.124658246277214E-4
0.0126,6.146375143885536E-4
0.013300000000000001,6.146375143885536E-4
0.014,6.22391698210814E-4
0.0147,6.22391698210814E-4
0.0154,6.484193916411937E-4
0.016100000000000003,6.484193916411937E-4
0.016800000000000002,6.484193916411937E-4
0.0175,7.229905490277321E-4
0.0182,7.229905490277321E-4
0.0189,8.974369054034938E-4
0.019600000000000003,8.974369054034938E-4
0.020300000000000002,0.0017161943320418607
