"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,867.4569420324019
0.06999999999999999,867.8186882504627
0.13999999999999999,867.8186882504627
0.21000000000000002,866.9759770344932
0.27999999999999997,866.9759770344932
0.35,866.3649135291566
0.42000000000000004,866.3649135291566
0.49000000000000005,867.3996128668201
0.5599999999999999,867.3996128668201
0.63,867.3996128668201
0.7,865.7212948889236
0.77,865.7212948889236
0.8400000000000001,865.7212948889236
0.91,862.6280474902509
0.9800000000000001,862.6280474902509
1.05,860.1927581804251
1.1199999999999999,860.1927581804251
1.1900000000000002,860.1927581804251
1.26,855.3623089816308
1.33,855.3623089816308
1.4,853.8653023558203
1.47,853.8653023558203
1.54,852.7419275277668
1.6100000000000003,852.7419275277668
1.6800000000000002,852.7419275277668
1.7500000000000002,848.3626687597284
1.82,848.3626687597284
1.89,806.1194554901989
1.9600000000000002,806.1194554901989
2.0300000000000002,427.653684344769
