"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1828.5181254724705
0.06999999999999999,1827.4804058403167
0.13999999999999999,1827.4804058403167
0.21000000000000002,1829.0435120427235
0.27999999999999997,1829.0435120427235
0.35,1833.5948669382958
0.42000000000000004,1833.5948669382958
0.49000000000000005,1834.1237507855894
0.5599999999999999,1834.1237507855894
0.63,1834.1237507855894
0.7,1842.533110099111
0.77,1842.533110099111
0.8400000000000001,1842.533110099111
0.91,1850.2050182832095
0.9800000000000001,1850.2050182832095
1.05,1843.8921664074464
1.1199999999999999,1843.8921664074464
1.1900000000000002,1843.8921664074464
1.26,1832.1508563104367
1.33,1832.1508563104367
1.4,1816.948758100834
1.47,1816.948758100834
1.54,1768.2476123817012
1.6100000000000003,1768.2476123817012
1.6800000000000002,1768.2476123817012
1.7500000000000002,1676.601785234102
1.82,1676.601785234102
1.89,1503.233354907219
1.9600000000000002,1503.233354907219
2.0300000000000002,733.1104673931421
