"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,878.6124595648217
0.06999999999999999,878.8999000078746
0.13999999999999999,878.8999000078746
0.21000000000000002,879.0820051070208
0.27999999999999997,879.0820051070208
0.35,879.8514225965324
0.42000000000000004,879.8514225965324
0.49000000000000005,882.4165101042365
0.5599999999999999,882.4165101042365
0.63,882.4165101042365
0.7,883.1199552745067
0.77,883.1199552745067
0.8400000000000001,883.1199552745067
0.91,879.5129535704928
0.9800000000000001,879.5129535704928
1.05,878.8152117669521
1.1199999999999999,878.8152117669521
1.1900000000000002,878.8152117669521
1.26,878.3591948213249
1.33,878.3591948213249
1.4,877.543305909226
1.47,877.543305909226
1.54,875.6287877400665
1.6100000000000003,875.6287877400665
1.6800000000000002,875.6287877400665
1.7500000000000002,854.1218808360968
1.82,854.1218808360968
1.89,763.7895649378404
1.9600000000000002,763.7895649378404
2.0300000000000002,396.570494990124
