"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.520892716421675E-4
7.0E-4,6.520239314330175E-4
0.0014,6.520239314330175E-4
0.0021000000000000003,6.517258326147205E-4
0.0028,6.517258326147205E-4
0.0035,6.508924026731695E-4
0.004200000000000001,6.508924026731695E-4
0.004900000000000001,6.491915176927702E-4
0.0056,6.491915176927702E-4
0.0063,6.491915176927702E-4
0.007,6.493074742546139E-4
0.0077,6.493074742546139E-4
0.008400000000000001,6.493074742546139E-4
0.0091,6.527610213584415E-4
0.009800000000000001,6.527610213584415E-4
0.0105,6.543086199165407E-4
0.0112,6.543086199165407E-4
0.0119,6.543086199165407E-4
0.0126,6.55662440104085E-4
0.013300000000000001,6.55662440104085E-4
0.014,6.576734502832303E-4
0.0147,6.576734502832303E-4
0.0154,6.675722036349518E-4
0.016100000000000003,6.675722036349518E-4
0.016800000000000002,6.675722036349518E-4
0.0175,7.087430601661155E-4
0.0182,7.087430601661155E-4
0.0189,8.3713752323695E-4
0.019600000000000003,8.3713752323695E-4
0.020300000000000002,0.0016062461745486257
