"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,43.14557413931289
0.06999999999999999,45.356615829251396
0.13999999999999999,45.356615829251396
0.21000000000000002,46.8567998309605
0.27999999999999997,46.8567998309605
0.35,49.728822874380626
0.42000000000000004,49.728822874380626
0.49000000000000005,55.93364951141309
0.5599999999999999,55.93364951141309
0.63,55.93364951141309
0.7,68.73621345415445
0.77,68.73621345415445
0.8400000000000001,68.73621345415445
0.91,87.67713729333425
0.9800000000000001,87.67713729333425
1.05,127.7243709928074
1.1199999999999999,127.7243709928074
1.1900000000000002,127.7243709928074
1.26,202.14811964579195
1.33,202.14811964579195
1.4,296.7227429083975
1.47,296.7227429083975
1.54,482.129179936635
1.6100000000000003,482.129179936635
1.6800000000000002,482.129179936635
1.7500000000000002,698.0079220548571
1.82,698.0079220548571
1.89,881.17943507434
1.9600000000000002,881.17943507434
2.0300000000000002,643.7149459370244
