"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.150639478612232E-4
7.0E-4,6.148718779519953E-4
0.0014,6.148718779519953E-4
0.0021000000000000003,6.144120076977847E-4
0.0028,6.144120076977847E-4
0.0035,6.137186505784364E-4
0.004200000000000001,6.137186505784364E-4
0.004900000000000001,6.153835429024568E-4
0.0056,6.153835429024568E-4
0.0063,6.153835429024568E-4
0.007,6.161380743736568E-4
0.0077,6.161380743736568E-4
0.008400000000000001,6.161380743736568E-4
0.0091,6.214473719554507E-4
0.009800000000000001,6.214473719554507E-4
0.0105,6.227290588004769E-4
0.0112,6.227290588004769E-4
0.0119,6.227290588004769E-4
0.0126,6.204275997949959E-4
0.013300000000000001,6.204275997949959E-4
0.014,6.24208140794096E-4
0.0147,6.24208140794096E-4
0.0154,6.446330215706496E-4
0.016100000000000003,6.446330215706496E-4
0.016800000000000002,6.446330215706496E-4
0.0175,7.127018872263797E-4
0.0182,7.127018872263797E-4
0.0189,8.730713450744987E-4
0.019600000000000003,8.730713450744987E-4
0.020300000000000002,0.0016717840497857365
