"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,0.01716027545185206
7.0E-4,0.016258603757163956
0.0014,0.016258603757163956
0.0021000000000000003,0.015572197891651776
0.0028,0.015572197891651776
0.0035,0.01433679709315349
0.004200000000000001,0.01433679709315349
0.004900000000000001,0.012429247642697937
0.0056,0.012429247642697937
0.0063,0.012429247642697937
0.007,0.009622720787155077
0.0077,0.009622720787155077
0.008400000000000001,0.009622720787155077
0.0091,0.007281215928294205
0.009800000000000001,0.007281215928294205
0.0105,0.0052938269325484445
0.0112,0.0052938269325484445
0.0119,0.0052938269325484445
0.0126,0.003948826768536053
0.013300000000000001,0.003948826768536053
0.014,0.0031990419762250692
0.0147,0.0031990419762250692
0.0154,0.0026280326213183815
0.016100000000000003,0.0026280326213183815
0.016800000000000002,0.0026280326213183815
0.0175,0.00230352213195787
0.0182,0.00230352213195787
0.0189,0.002159859254441502
0.019600000000000003,0.002159859254441502
0.020300000000000002,0.003864633612146234
