"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.508742147848116E-4
7.0E-4,6.506420458886725E-4
0.0014,6.506420458886725E-4
0.0021000000000000003,6.503009652565876E-4
0.0028,6.503009652565876E-4
0.0035,6.492497786093732E-4
0.004200000000000001,6.492497786093732E-4
0.004900000000000001,6.480476694877297E-4
0.0056,6.480476694877297E-4
0.0063,6.480476694877297E-4
0.007,6.483047510396256E-4
0.0077,6.483047510396256E-4
0.008400000000000001,6.483047510396256E-4
0.0091,6.528304430633944E-4
0.009800000000000001,6.528304430633944E-4
0.0105,6.541940190197209E-4
0.0112,6.541940190197209E-4
0.0119,6.541940190197209E-4
0.0126,6.50631092974646E-4
0.013300000000000001,6.50631092974646E-4
0.014,6.529402257225415E-4
0.0147,6.529402257225415E-4
0.0154,6.672675614671894E-4
0.016100000000000003,6.672675614671894E-4
0.016800000000000002,6.672675614671894E-4
0.0175,7.207689789153303E-4
0.0182,7.207689789153303E-4
0.0189,8.656077209845688E-4
0.019600000000000003,8.656077209845688E-4
0.020300000000000002,0.0016599839104888053
