"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,0.05784148069185292
7.0E-4,0.057170713927861834
0.0014,0.057170713927861834
0.0021000000000000003,0.0562456997468657
0.0028,0.0562456997468657
0.0035,0.05519992023018566
0.004200000000000001,0.05519992023018566
0.004900000000000001,0.05347622199862541
0.0056,0.05347622199862541
0.0063,0.05347622199862541
0.007,0.048687971483895705
0.0077,0.048687971483895705
0.008400000000000001,0.048687971483895705
0.0091,0.0421607370493649
0.009800000000000001,0.0421607370493649
0.0105,0.032868105628582105
0.0112,0.032868105628582105
0.0119,0.032868105628582105
0.0126,0.02425160201484299
0.013300000000000001,0.02425160201484299
0.014,0.018139884270188394
0.0147,0.018139884270188394
0.0154,0.0120392347853559
0.016100000000000003,0.0120392347853559
0.016800000000000002,0.0120392347853559
0.0175,0.008301872702013654
0.0182,0.008301872702013654
0.0189,0.006325591337918787
0.019600000000000003,0.006325591337918787
0.020300000000000002,0.006182961064718687
