"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,860.4260874003746
0.06999999999999999,860.2864873532315
0.13999999999999999,860.2864873532315
0.21000000000000002,859.8978460076961
0.27999999999999997,859.8978460076961
0.35,859.5232067852654
0.42000000000000004,859.5232067852654
0.49000000000000005,861.8746734158652
0.5599999999999999,861.8746734158652
0.63,861.8746734158652
0.7,861.0871116327731
0.77,861.0871116327731
0.8400000000000001,861.0871116327731
0.91,859.2237243204324
0.9800000000000001,859.2237243204324
1.05,858.8594786384127
1.1199999999999999,858.8594786384127
1.1900000000000002,858.8594786384127
1.26,856.6701357742361
1.33,856.6701357742361
1.4,857.0639859449285
1.47,857.0639859449285
1.54,857.9083458293618
1.6100000000000003,857.9083458293618
1.6800000000000002,857.9083458293618
1.7500000000000002,858.720497298574
1.82,858.720497298574
1.89,846.0979267581612
1.9600000000000002,846.0979267581612
2.0300000000000002,485.2330149368182
