"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,0.057411914947838996
7.0E-4,0.05810676505332759
0.0014,0.05810676505332759
0.0021000000000000003,0.056872203262082616
0.0028,0.056872203262082616
0.0035,0.055526127326683765
0.004200000000000001,0.055526127326683765
0.004900000000000001,0.05396593013590704
0.0056,0.05396593013590704
0.0063,0.05396593013590704
0.007,0.0479455633576109
0.0077,0.0479455633576109
0.008400000000000001,0.0479455633576109
0.0091,0.040494702767971257
0.009800000000000001,0.040494702767971257
0.0105,0.03064749214814927
0.0112,0.03064749214814927
0.0119,0.03064749214814927
0.0126,0.02200322803009549
0.013300000000000001,0.02200322803009549
0.014,0.016160065626421822
0.0147,0.016160065626421822
0.0154,0.010451403859578311
0.016100000000000003,0.010451403859578311
0.016800000000000002,0.010451403859578311
0.0175,0.007186909920143654
0.0182,0.007186909920143654
0.0189,0.005488921946671465
0.019600000000000003,0.005488921946671465
0.020300000000000002,0.005883021526018778
