"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.723409304916222E-4
7.0E-4,6.724806385263474E-4
0.0014,6.724806385263474E-4
0.0021000000000000003,6.720817371391046E-4
0.0028,6.720817371391046E-4
0.0035,6.711869881702861E-4
0.004200000000000001,6.711869881702861E-4
0.004900000000000001,6.701778905980942E-4
0.0056,6.701778905980942E-4
0.0063,6.701778905980942E-4
0.007,6.696143828824706E-4
0.0077,6.696143828824706E-4
0.008400000000000001,6.696143828824706E-4
0.0091,6.721498019940501E-4
0.009800000000000001,6.721498019940501E-4
0.0105,6.730186225563727E-4
0.0112,6.730186225563727E-4
0.0119,6.730186225563727E-4
0.0126,6.72871221266028E-4
0.013300000000000001,6.72871221266028E-4
0.014,6.729830062366694E-4
0.0147,6.729830062366694E-4
0.0154,6.750572838826602E-4
0.016100000000000003,6.750572838826602E-4
0.016800000000000002,6.750572838826602E-4
0.0175,6.940822745006868E-4
0.0182,6.940822745006868E-4
0.0189,7.811037902253548E-4
0.019600000000000003,7.811037902253548E-4
0.020300000000000002,0.001505409453513788
