"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.031316180886807E-4
7.0E-4,6.027186432879833E-4
0.0014,6.027186432879833E-4
0.0021000000000000003,6.028113757084118E-4
0.0028,6.028113757084118E-4
0.0035,6.032416946986409E-4
0.004200000000000001,6.032416946986409E-4
0.004900000000000001,6.018495324578656E-4
0.0056,6.018495324578656E-4
0.0063,6.018495324578656E-4
0.007,6.03920947023721E-4
0.0077,6.03920947023721E-4
0.008400000000000001,6.03920947023721E-4
0.0091,6.069774675382303E-4
0.009800000000000001,6.069774675382303E-4
0.0105,6.087403273948844E-4
0.0112,6.087403273948844E-4
0.0119,6.087403273948844E-4
0.0126,6.123468498862986E-4
0.013300000000000001,6.123468498862986E-4
0.014,6.205398978805186E-4
0.0147,6.205398978805186E-4
0.0154,6.472342726872629E-4
0.016100000000000003,6.472342726872629E-4
0.016800000000000002,6.472342726872629E-4
0.0175,7.232357862692931E-4
0.0182,7.232357862692931E-4
0.0189,8.991232278101708E-4
0.019600000000000003,8.991232278101708E-4
0.020300000000000002,0.001720390764959867
