"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,6.799868913620903E-4
7.0E-4,6.804664248292238E-4
0.0014,6.804664248292238E-4
0.0021000000000000003,6.819723305567225E-4
0.0028,6.819723305567225E-4
0.0035,6.844326261738709E-4
0.004200000000000001,6.844326261738709E-4
0.004900000000000001,6.850717196745444E-4
0.0056,6.850717196745444E-4
0.0063,6.850717196745444E-4
0.007,6.896918341243582E-4
0.0077,6.896918341243582E-4
0.008400000000000001,6.896918341243582E-4
0.0091,6.943622292141163E-4
0.009800000000000001,6.943622292141163E-4
0.0105,6.976716957444539E-4
0.0112,6.976716957444539E-4
0.0119,6.976716957444539E-4
0.0126,7.017644687916413E-4
0.013300000000000001,7.017644687916413E-4
0.014,7.029615276562773E-4
0.0147,7.029615276562773E-4
0.0154,7.038024890756677E-4
0.016100000000000003,7.038024890756677E-4
0.016800000000000002,7.038024890756677E-4
0.0175,7.042478454886647E-4
0.0182,7.042478454886647E-4
0.0189,7.09909540017942E-4
0.019600000000000003,7.09909540017942E-4
0.020300000000000002,0.0011666914265089767
