"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1069.3446490289834
0.06999999999999999,1069.7953878893345
0.13999999999999999,1069.7953878893345
0.21000000000000002,1069.943716238766
0.27999999999999997,1069.943716238766
0.35,1069.1864810238276
0.42000000000000004,1069.1864810238276
0.49000000000000005,1070.528822469576
0.5599999999999999,1070.528822469576
0.63,1070.528822469576
0.7,1066.9555378274001
0.77,1066.9555378274001
0.8400000000000001,1066.9555378274001
0.91,1059.563317358967
0.9800000000000001,1059.563317358967
1.05,1056.3486489197876
1.1199999999999999,1056.3486489197876
1.1900000000000002,1056.3486489197876
1.26,1052.7230678492288
1.33,1052.7230678492288
1.4,1040.1571637817008
1.47,1040.1571637817008
1.54,998.4380623459457
1.6100000000000003,998.4380623459457
1.6800000000000002,998.4380623459457
1.7500000000000002,895.4461830678846
1.82,895.4461830678846
1.89,721.2693282993253
1.9600000000000002,721.2693282993253
2.0300000000000002,377.26828177284904
