"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,844.9903351586472
0.06999999999999999,845.4032792309124
0.13999999999999999,845.4032792309124
0.21000000000000002,846.6665649358594
0.27999999999999997,846.6665649358594
0.35,848.7521232486143
0.42000000000000004,848.7521232486143
0.49000000000000005,854.1802475313563
0.5599999999999999,854.1802475313563
0.63,854.1802475313563
0.7,858.2699261747179
0.77,858.2699261747179
0.8400000000000001,858.2699261747179
0.91,860.2369478013059
0.9800000000000001,860.2369478013059
1.05,862.8598051704803
1.1199999999999999,862.8598051704803
1.1900000000000002,862.8598051704803
1.26,862.2285510728785
1.33,862.2285510728785
1.4,863.0522347405621
1.47,863.0522347405621
1.54,863.7971559244064
1.6100000000000003,863.7971559244064
1.6800000000000002,863.7971559244064
1.7500000000000002,864.2050007477895
1.82,864.2050007477895
1.89,857.7189391120895
1.9600000000000002,857.7189391120895
2.0300000000000002,521.5686082174627
