"Radial: Direction [0,100,0] (m)","Radial: Density (kg/m^3)"
0.0,7.161972608004341E-4
7.0E-4,7.161359406819267E-4
0.0014,7.161359406819267E-4
0.0021000000000000003,7.156738440688469E-4
0.0028,7.156738440688469E-4
0.0035,7.146803791950874E-4
0.004200000000000001,7.146803791950874E-4
0.004900000000000001,7.134561452416749E-4
0.0056,7.134561452416749E-4
0.0063,7.134561452416749E-4
0.007,7.093111089643507E-4
0.0077,7.093111089643507E-4
0.008400000000000001,7.093111089643507E-4
0.0091,7.05076068864755E-4
0.009800000000000001,7.05076068864755E-4
0.0105,7.019893580893976E-4
0.0112,7.019893580893976E-4
0.0119,7.019893580893976E-4
0.0126,7.010123334120691E-4
0.013300000000000001,7.010123334120691E-4
0.014,7.010736206705738E-4
0.0147,7.010736206705738E-4
0.0154,7.020108773919093E-4
0.016100000000000003,7.020108773919093E-4
0.016800000000000002,7.020108773919093E-4
0.0175,7.034539961577861E-4
0.0182,7.034539961577861E-4
0.0189,7.05835862310062E-4
0.019600000000000003,7.05835862310062E-4
0.020300000000000002,0.0010336951185928424
