"Radial: Direction [0,1,0] (cm)","Radial: Temperature (K)"
0.0,1878.4760413205252
0.06999999999999999,1880.7347245924768
0.13999999999999999,1880.7347245924768
0.21000000000000002,1882.9231339371431
0.27999999999999997,1882.9231339371431
0.35,1883.1260289333354
0.42000000000000004,1883.1260289333354
0.49000000000000005,1882.722330476278
0.5599999999999999,1882.722330476278
0.63,1882.722330476278
0.7,1878.509007364485
0.77,1878.509007364485
0.8400000000000001,1878.509007364485
0.91,1873.5285530645106
0.9800000000000001,1873.5285530645106
1.05,1869.2046230513815
1.1199999999999999,1869.2046230513815
1.1900000000000002,1869.2046230513815
1.26,1861.9319004778163
1.33,1861.9319004778163
1.4,1845.0494914327144
1.47,1845.0494914327144
1.54,1792.7421606647638
1.6100000000000003,1792.7421606647638
1.6800000000000002,1792.7421606647638
1.7500000000000002,1680.9153227376546
1.82,1680.9153227376546
1.89,1472.9405819506899
1.9600000000000002,1472.9405819506899
2.0300000000000002,787.3274298894257
