"Line Probe: Direction [1,0,0] (cm)","Line Probe: Density (kg/m^3)"
234.26986799999997,6.441775526670158E-4
234.51189599999998,6.445477522497194E-4
234.75392399999996,6.447488262093707E-4
234.99595199999996,6.435553935471659E-4
235.23797999999996,6.435453944985791E-4
235.48000799999994,6.427893100895409E-4
235.72203599999997,6.432928610108105E-4
235.96406399999998,6.441064191965392E-4
236.20609199999998,6.456723406305122E-4
236.44811999999996,6.450573945579963E-4
236.69014799999997,6.454492957858758E-4
236.932176,6.463062444542172E-4
237.174204,6.45578210241348E-4
237.41623199999998,6.419080554837757E-4
237.65825999999998,6.270474576509878E-4
237.900288,5.947758608848289E-4
238.14231599999997,5.922629614132494E-4
238.38434399999997,5.917627497553335E-4
238.62637199999995,5.934196179424163E-4
238.86839999999995,6.014569172031377E-4
239.11042799999998,6.1401564959681E-4
239.352456,6.133725965879906E-4
239.594484,6.125014797067671E-4
239.83651199999997,6.184983462721104E-4
240.07853999999998,6.318192934271969E-4
240.32056799999995,6.434065404109807E-4
240.562596,6.466401610390805E-4
240.804624,6.464429286844572E-4
241.046652,6.462170149773494E-4
241.28867999999997,6.460732154328138E-4
241.53070799999998,6.458304398378738E-4
241.77273599999998,6.458572150331784E-4
242.01476399999996,6.45406071324802E-4
242.25679199999996,6.428703471321685E-4
242.49881999999997,6.353510458454202E-4
242.740848,6.140556340534539E-4
242.98287599999998,6.119717839822776E-4
243.22490399999998,6.117214709687774E-4
243.46693199999999,6.10409050769339E-4
243.70895999999996,6.090788570640088E-4
243.950988,6.07003198722508E-4
244.193016,6.033517593466389E-4
244.435044,6.032885371469934E-4
244.67707199999998,6.040060363620873E-4
244.9191,6.114784446412211E-4
245.161128,6.264503129290918E-4
245.40315599999997,6.391183193787743E-4
245.64518399999997,6.466105955566932E-4
245.88721199999995,6.468200415051838E-4
246.12924,6.460770282869438E-4
246.371268,6.4848693509926E-4
246.613296,6.501505631306364E-4
246.855324,6.505030906720806E-4
247.09735199999997,6.502864402021181E-4
247.33937999999998,6.496510721662214E-4
247.581408,6.483935220211141E-4
247.82343600000002,6.473549420090252E-4
248.065464,6.47079780998821E-4
248.307492,6.453417699144712E-4
248.54951999999997,6.425331472042031E-4
248.79154799999998,6.391456114534778E-4
249.03357599999998,6.370256373829171E-4
249.27560399999996,6.366240956280436E-4
258.714696,6.428647100312089E-4
258.956724,6.461887832896889E-4
259.198752,6.461628093585431E-4
259.44077999999996,6.466870355906772E-4
259.68280799999997,6.551643709108021E-4
259.92483599999997,6.556217021473086E-4
260.166864,6.555237559891296E-4
260.408892,6.555459749572909E-4
260.65092,6.561849587829904E-4
260.892948,6.611570633945549E-4
261.134976,6.616345200846914E-4
