"Line Probe: Direction [1,0,0] (cm)","Line Probe: Density (kg/m^3)"
234.26986799999997,6.106916308187281E-4
234.51189599999998,6.107385632968413E-4
234.75392399999996,6.105376783428723E-4
234.99595199999996,6.098597836637466E-4
235.23797999999996,6.083879119546797E-4
235.48000799999994,6.048081525007381E-4
235.72203599999997,6.041882249541342E-4
235.96406399999998,6.046156764274253E-4
236.20609199999998,6.050986516576549E-4
236.44811999999996,6.013262893347173E-4
236.69014799999997,5.994387438384485E-4
236.932176,5.990324274328971E-4
237.174204,5.947061050920611E-4
237.41623199999998,5.884094488729E-4
237.65825999999998,5.757157151842678E-4
237.900288,5.6017416057264E-4
238.14231599999997,5.567594331428502E-4
238.38434399999997,5.562798881557788E-4
238.62637199999995,5.613524516709635E-4
238.86839999999995,5.69113839369896E-4
239.11042799999998,5.826208166560428E-4
239.352456,5.84274230062175E-4
239.594484,5.850812904392268E-4
239.83651199999997,5.927509831388382E-4
240.07853999999998,6.008795275304814E-4
240.32056799999995,6.060853207780345E-4
240.562596,6.112978228390806E-4
240.804624,6.114244680599335E-4
241.046652,6.109951131893923E-4
241.28867999999997,6.060125433188366E-4
241.53070799999998,6.040879900921764E-4
241.77273599999998,6.038675644061512E-4
242.01476399999996,6.026584010899188E-4
242.25679199999996,5.996534086183392E-4
242.49881999999997,5.938742546527095E-4
242.740848,5.771311741097111E-4
242.98287599999998,5.7330448201329E-4
243.22490399999998,5.717572655685624E-4
243.46693199999999,5.697667184486962E-4
243.70895999999996,5.713004870044457E-4
243.950988,5.763357446149029E-4
244.193016,5.733664045559375E-4
244.435044,5.725009681794328E-4
244.67707199999998,5.729121883783171E-4
244.9191,5.814075051753739E-4
245.161128,5.942365541163128E-4
245.40315599999997,6.073062173287385E-4
245.64518399999997,6.190943473957408E-4
245.88721199999995,6.199868717801568E-4
246.12924,6.159244432467951E-4
246.371268,6.093755568844731E-4
246.613296,6.079058657861636E-4
246.855324,6.085245646792595E-4
247.09735199999997,6.086528690264016E-4
247.33937999999998,6.089473003751929E-4
247.581408,6.065860254030045E-4
247.82343600000002,6.06721651678997E-4
248.065464,6.065566460510096E-4
248.307492,6.04891314194932E-4
248.54951999999997,6.034913291159584E-4
248.79154799999998,6.003870368763688E-4
249.03357599999998,5.946562929845768E-4
249.27560399999996,5.935385269463086E-4
258.714696,5.759644213307179E-4
258.956724,5.91008962372563E-4
259.198752,5.963828849899688E-4
259.44077999999996,5.980347050927158E-4
259.68280799999997,5.925314687082208E-4
259.92483599999997,5.886492437353812E-4
260.166864,5.872997716289932E-4
260.408892,5.873621129073248E-4
260.65092,5.876482537106595E-4
260.892948,5.964358674835847E-4
261.134976,6.01904873078531E-4
261.377004,6.074361357284911E-4
261.619032,6.111272273065338E-4
261.86105999999995,6.110803348981854E-4
262.10308799999996,6.126131924032057E-4
262.345116,6.108451979708966E-4
262.587144,6.094506952359514E-4
262.82917199999997,6.078051581313958E-4
263.0712,6.069471158174209E-4
263.313228,6.076831360147959E-4
263.555256,6.070908782043673E-4
263.797284,6.000149453497753E-4
264.03931199999994,5.961299763593648E-4
264.28133999999994,5.939855839822395E-4
264.523368,5.873314074049797E-4
264.76539599999995,5.854623202583591E-4
265.00742399999996,5.840129740876002E-4
265.24945199999996,5.805963062910206E-4
265.49147999999997,5.789778131452629E-4
249.51763199999996,5.932173991422137E-4
249.75965999999997,5.972187744640377E-4
250.00168799999994,5.987798343821236E-4
250.24371599999998,6.006465452951716E-4
250.48574399999998,6.01782289193073E-4
250.727772,6.014952696026726E-4
250.96979999999996,6.014879139543096E-4
251.21182799999997,6.019893980210864E-4
251.45385599999997,6.01834336684388E-4
251.695884,6.017470649363665E-4
251.93791199999998,6.011947543160787E-4
252.17994,5.990144154787993E-4
252.421968,5.92190678008599E-4
252.66399599999997,5.815597574049434E-4
252.90602399999997,5.777109521636389E-4
253.14805199999995,5.741709941761927E-4
253.39007999999995,5.783227149562046E-4
253.63210799999996,5.837297537179768E-4
253.874136,5.938021056482354E-4
254.116164,5.966930078614271E-4
254.35819199999997,5.980073501101147E-4
254.60021999999998,5.959335777029513E-4
254.84224799999996,5.922253734636054E-4
255.08427600000002,5.847468726804438E-4
255.326304,5.727835083886294E-4
255.568332,5.705161235644924E-4
255.81035999999997,5.699708072126403E-4
256.052388,5.742913435021507E-4
256.29441599999996,5.806073597789922E-4
256.53644399999996,5.878337770781428E-4
256.77847199999997,5.938263462583664E-4
257.02049999999997,5.933638052217031E-4
257.262528,5.898999794152158E-4
257.504556,5.792135702420961E-4
257.746584,5.722450607247762E-4
257.988612,5.679203732649555E-4
258.23064,5.666807907526843E-4
258.47266799999994,5.701115954370523E-4
210.551124,0.001343726315364713
210.79315199999996,0.0013403958061723028
211.03517999999997,0.0013281033110890933
211.277208,0.0013188035098484967
211.519236,0.0013025000540063758
211.76126399999998,0.0012702475309212663
212.003292,0.0012605043132395686
212.24531999999996,0.0012576455695644194
212.48734799999997,0.0012620891857372007
212.72937599999997,0.0012675294100667482
212.97140399999995,0.0012746515238623904
213.213432,0.0012803287497587987
213.45546,0.001279367894643717
213.697488,0.0012787031666897973
213.93951599999997,0.00128033860918803
214.18154399999997,0.0012804105393997912
214.42357199999998,0.0012794125892005345
214.6656,0.0012703768306176768
214.907628,0.0012661693506573074
215.149656,0.0012643515223647254
215.391684,0.0012606284979760388
215.63371199999997,0.0012570554099414729
215.87573999999998,0.0012544971105594447
216.11776799999998,0.0012580955509626727
216.35979599999996,0.0012625493793264515
216.60182399999997,0.0012652782375478274
216.84385199999994,0.0012697822996017786
217.08588,0.0012705595453601079
217.32790799999998,0.0012632169689249773
217.56993599999998,0.001253939114907041
217.811964,0.0012458670926369878
203.53231199999996,0.0013611727407886744
203.77434,0.001363285958716019
204.016368,0.0013597619790911173
204.258396,0.0013571315005208176
204.50042399999998,0.001353690622638047
204.742452,0.0013371041356585124
204.98447999999996,0.001329342164459637
205.22650799999997,0.001324711988489232
205.46853599999997,0.001323372804370196
205.71056399999995,0.0013259038026350368
205.952592,0.0013286563636935136
206.19462,0.0013312790669914793
206.436648,0.0013286319986921004
206.67867599999997,0.0013249836418170837
206.92070399999997,0.0013208077268120587
207.16273199999998,0.001322040733173366
207.40476,0.0013262180146209506
207.646788,0.0013365816279175002
207.888816,0.0013397556405407274
208.130844,0.001340173619474405
208.37287199999997,0.001332143940064093
208.61489999999998,0.001331129821278554
208.85692799999998,0.0013315351177796723
209.09895599999996,0.001342704770384431
209.34098399999996,0.0013507540407974468
209.583012,0.001357290002208168
209.82504,0.001362350163179738
210.06706799999998,0.0013603938885624366
210.30909599999998,0.0013497357712871348
218.05399199999997,0.0012401194215907753
218.29601999999997,0.00123701470989418
218.538048,0.001234879486969094
218.780076,0.0012342610667667826
219.02210399999998,0.0012342854092954622
219.264132,0.0012349540963938945
219.50615999999997,0.0012328208138383907
219.74818799999997,0.0012221970457230525
219.99021599999998,0.0012096911504787791
220.23224399999995,0.0012005850390292556
220.47427199999996,0.0011574268213679973
220.7163,7.987870760654735E-4
220.958328,6.067468098791546E-4
221.20035599999997,6.04579349230902E-4
221.44238399999998,6.018734634540865E-4
221.68441199999998,5.987825585896831E-4
221.92644,5.994969137481952E-4
222.168468,6.001600445683545E-4
222.410496,6.05503504791809E-4
222.652524,6.08858390635794E-4
222.89455199999998,6.064482010677452E-4
223.13657999999998,5.208678132364416E-4
223.37860799999999,5.133272497309179E-4
223.62063599999996,5.127185342822805E-4
223.86266399999997,5.12310850882746E-4
224.10469199999994,5.156644234404125E-4
224.34672,6.002051224003382E-4
224.58874799999998,6.053332506002238E-4
224.830776,6.047343933635896E-4
225.072804,6.033889080506832E-4
225.31483199999997,6.043912279773145E-4
225.55685999999997,6.064118992702278E-4
225.798888,6.084206670963229E-4
226.040916,6.086915043358312E-4
226.282944,6.091441862116273E-4
226.524972,6.097098507604003E-4
226.76699999999997,6.087956463654145E-4
227.00902799999997,6.088055523293318E-4
227.25105599999998,6.080350851380575E-4
227.49308399999995,6.063446575800892E-4
227.73511199999996,6.030057383906207E-4
227.97714,5.908407084790637E-4
228.219168,5.892385232043363E-4
228.46119599999997,5.889539261415079E-4
228.70322399999998,5.877163387103495E-4
228.94525199999998,5.862491906032599E-4
229.18727999999996,5.855491343417984E-4
229.429308,5.874231557636236E-4
229.671336,5.846257217940852E-4
229.913364,5.774299929494402E-4
230.15539199999998,5.545341898609914E-4
230.39741999999998,5.483072043444974E-4
230.639448,5.454056876366395E-4
230.88147599999996,5.46848081611701E-4
231.12350399999997,5.515193269245996E-4
231.36553199999994,5.814557704149693E-4
231.60756,5.959319234966604E-4
231.84958799999998,6.028424593941238E-4
232.091616,6.068154148461842E-4
232.333644,6.070056911419541E-4
232.57567199999997,6.066741616480032E-4
232.8177,6.062358002733069E-4
233.059728,6.063675148786114E-4
233.301756,6.06531837454461E-4
233.543784,6.067985258348993E-4
233.785812,6.066007358358858E-4
234.02783999999997,6.067107385961424E-4
282.19141199999996,5.77342382214189E-4
282.43343999999996,5.810178568506641E-4
282.67546799999997,5.84525733237883E-4
282.91749599999997,5.854780359488509E-4
283.1595239999999,5.865618292697581E-4
283.401552,5.860808275897496E-4
283.64358,5.856495240218702E-4
283.885608,5.843207851668255E-4
284.12763599999994,5.816671449106934E-4
284.369664,5.807271942388076E-4
284.611692,5.793915781453806E-4
284.85372,5.787876542112167E-4
285.095748,5.844397816138938E-4
285.33777599999996,5.905290444506741E-4
285.57980399999997,6.020201869643907E-4
285.821832,6.089480598776207E-4
286.06386,6.163126076271815E-4
286.305888,6.324623473170809E-4
286.54791599999993,6.419336825980639E-4
286.78994399999993,6.506610947261238E-4
287.031972,6.598987392802641E-4
287.274,6.621734376875424E-4
265.733508,5.767411202468162E-4
265.975536,5.750991430002613E-4
266.217564,5.77165622176211E-4
266.459592,5.81925116394405E-4
266.70162,5.916870984323027E-4
266.943648,5.94542447620534E-4
267.185676,5.9642132507092E-4
267.42770399999995,5.972466932362937E-4
267.66973199999995,5.955955115870315E-4
267.91175999999996,5.882083949485539E-4
268.15378799999996,5.852147579273383E-4
268.39581599999997,5.827283291406125E-4
268.637844,5.776089842319007E-4
