"Line Probe: Direction [1,0,0] (cm)","Line Probe: Absolute Pressure (Pa)"
234.26986799999997,6877.663723198682
234.51189599999998,6829.536307977964
234.75392399999996,6800.9671497565
234.99595199999996,6807.481045619425
235.23797999999996,6833.722546815232
235.48000799999994,6855.422122019183
235.72203599999997,6918.512023206786
235.96406399999998,7000.1106556566665
236.20609199999998,7069.308913446715
236.44811999999996,7239.448179159575
236.69014799999997,7277.787105316413
236.932176,7255.685080309311
237.174204,7212.676357181728
237.41623199999998,7114.8731458898255
237.65825999999998,7027.899571216098
237.900288,7146.651253326549
238.14231599999997,7143.573362417839
238.38434399999997,7109.964967946609
238.62637199999995,7015.392053465548
238.86839999999995,7042.397231962037
239.11042799999998,7033.402290244267
239.352456,7018.626517579134
239.594484,7019.47353817978
239.83651199999997,7005.38364554233
240.07853999999998,6997.60650812251
240.32056799999995,6987.118593956751
240.562596,6962.542413781426
240.804624,6949.046829960309
241.046652,6936.133951906799
241.28867999999997,6914.5315830074105
241.53070799999998,6903.45983971213
241.77273599999998,6892.532293630575
242.01476399999996,6881.881021404901
242.25679199999996,6874.690883553092
242.49881999999997,6867.0187783130095
242.740848,6857.3759713982145
242.98287599999998,6855.1416180153465
243.22490399999998,6851.308565120169
243.46693199999999,6831.528747669479
243.70895999999996,6822.855065358366
243.950988,6813.648239932852
244.193016,6789.199375667275
244.435044,6776.128594906782
244.67707199999998,6764.493605742813
244.9191,6741.980534285089
245.161128,6725.405397419396
245.40315599999997,6712.272573913244
245.64518399999997,6689.690055977771
245.88721199999995,6681.06023218116
246.12924,6674.647951658917
246.371268,6670.46121922227
246.613296,6664.591788413381
246.855324,6650.278469102879
247.09735199999997,6642.6830546766
247.33937999999998,6634.932070043244
247.581408,6625.490372248547
247.82343600000002,6623.332057148029
248.065464,6619.46796142355
248.307492,6599.63627791364
248.54951999999997,6588.582874358035
248.79154799999998,6580.11053422901
249.03357599999998,6559.036984762817
249.27560399999996,6552.433059051342
258.714696,6081.79364737327
258.956724,6072.1273880573135
259.198752,6067.3850353518355
259.44077999999996,6062.477751636252
259.68280799999997,6052.990934049565
259.92483599999997,6047.035564206599
260.166864,6032.333111266387
260.408892,6024.280246292197
260.65092,6014.759787280447
260.892948,5998.109796111108
261.134976,5994.009975333931
261.377004,5986.656669233518
261.619032,5968.597364610032
261.86105999999995,5956.908893878121
262.10308799999996,5942.791975757704
262.345116,5914.803971259302
262.587144,5900.234320370102
262.82917199999997,5886.908041008428
263.0712,5866.872655381725
263.313228,5860.600784755792
263.555256,5853.502950769587
263.797284,5843.077797555379
264.03931199999994,5837.916101875031
264.28133999999994,5833.920409451675
264.523368,5826.834558716902
264.76539599999995,5820.259703165371
265.00742399999996,5814.219932909458
265.24945199999996,5797.610046658563
265.49147999999997,5788.7792709332425
249.51763199999996,6547.811357728191
249.75965999999997,6539.756481832446
250.00168799999994,6536.38200766845
250.24371599999998,6528.526768828946
250.48574399999998,6513.388697580027
250.727772,6504.828060323503
250.96979999999996,6493.4149008710665
251.21182799999997,6469.624516596057
251.45385599999997,6458.20136585804
251.695884,6445.457509312459
251.93791199999998,6423.3372911481565
252.17994,6414.056674861611
252.421968,6406.433604415986
252.66399599999997,6389.737639197556
252.90602399999997,6378.388879917693
253.14805199999995,6357.482006431834
253.39007999999995,6346.812191223784
253.63210799999996,6334.615332269663
253.874136,6309.093742050754
254.116164,6296.103041935086
254.35819199999997,6284.348109472921
254.60021999999998,6267.0036325171095
254.84224799999996,6259.239172967442
255.08427600000002,6251.203709683017
255.326304,6233.633936416809
255.568332,6225.148822166026
255.81035999999997,6213.527385392066
256.052388,6190.481598128143
256.29441599999996,6180.403164387768
256.53644399999996,6169.646714788498
256.77847199999997,6150.403924313025
257.02049999999997,6138.30309514144
257.262528,6126.319835585702
257.504556,6105.818666896652
257.746584,6099.485054166289
257.988612,6095.360798776557
258.23064,6090.224576059598
258.47266799999994,6086.624588033388
210.551124,9886.844584889885
210.79315199999996,10338.038668540656
211.03517999999997,9956.515514262646
211.277208,9489.83517547547
211.519236,8642.016533450354
211.76126399999998,7082.30322475647
212.003292,6844.2295622823585
212.24531999999996,6980.102036466182
212.48734799999997,7413.570643536921
212.72937599999997,7707.6543005245185
212.97140399999995,8335.460546345465
213.213432,8864.117696366171
213.45546,8868.93973120136
213.697488,8641.105776615106
213.93951599999997,7197.249608242259
214.18154399999997,6310.940711454896
214.42357199999998,5882.70329953896
214.6656,6299.110057303071
214.907628,6834.322208238766
215.149656,7688.780636278112
215.391684,10326.61620460372
215.63371199999997,10576.99509171913
215.87573999999998,10233.203233040564
216.11776799999998,8279.22839610414
216.35979599999996,7278.70866071101
216.60182399999997,6560.514462011182
216.84385199999994,6757.366123850836
217.08588,7195.892316383382
217.32790799999998,8537.718389913862
217.56993599999998,9041.68254374509
217.811964,9309.805040046835
203.53231199999996,12424.561067492148
203.77434,11874.445385508152
204.016368,10252.541521880179
204.258396,9507.591229719736
204.50042399999998,8808.224619238506
204.742452,7267.341507599718
204.98447999999996,6727.388340880789
205.22650799999997,6301.745788574073
205.46853599999997,5788.144735265028
205.71056399999995,5692.30283775428
205.952592,5811.6553707294515
206.19462,6297.255704512107
206.436648,6708.299600178769
206.67867599999997,7180.538981251855
206.92070399999997,8256.988906304614
207.16273199999998,8908.956373675304
207.40476,9546.127290390927
207.646788,9569.448314794456
207.888816,9477.060124557174
