"Line Probe: Direction [1,0,0] (cm)","Line Probe: Absolute Pressure (Pa)"
234.26986799999997,7184.350061743724
234.51189599999998,7181.825467788731
234.75392399999996,7125.624977310319
234.99595199999996,6962.140621478524
235.23797999999996,6895.406712016978
235.48000799999994,6866.449223821226
235.72203599999997,6898.711331652783
235.96406399999998,6949.284871801981
236.20609199999998,7023.540835296706
236.44811999999996,7198.6558412589075
236.69014799999997,7263.677733789911
236.932176,7301.250489015598
237.174204,7297.639392793222
237.41623199999998,7270.2951162182
237.65825999999998,7216.049381961711
237.900288,7121.696421012763
238.14231599999997,7079.55985879575
238.38434399999997,7040.904138173792
238.62637199999995,7004.9138122897275
238.86839999999995,7022.855872519183
239.11042799999998,7165.0794216959475
239.352456,7211.537489064489
239.594484,7176.526899970486
239.83651199999997,7251.618099602289
240.07853999999998,7204.744852255637
240.32056799999995,7082.9032698307565
240.562596,6926.0878404234245
240.804624,6946.546152176859
241.046652,7037.877676793258
241.28867999999997,7169.5763961615885
241.53070799999998,7200.118565680517
241.77273599999998,7083.079932624081
242.01476399999996,7111.130446440351
242.25679199999996,7139.352694229892
242.49881999999997,7063.239061534347
242.740848,7020.960201720052
242.98287599999998,7030.621635744508
243.22490399999998,7031.723484858274
243.46693199999999,6996.738704977295
243.70895999999996,6984.941156451823
243.950988,6972.711429016592
244.193016,6948.578868254888
244.435044,6938.645499227641
244.67707199999998,6933.498930908347
244.9191,6928.3245987826085
245.161128,6920.5557226753735
245.40315599999997,6910.558902950754
245.64518399999997,6889.505904816178
245.88721199999995,6880.680169863437
246.12924,6874.8695890028175
246.371268,6864.748970476256
246.613296,6855.302108921474
246.855324,6840.650560761627
247.09735199999997,6830.980972720936
247.33937999999998,6815.9450770030235
247.581408,6787.33736048064
247.82343600000002,6776.953289104873
248.065464,6770.247369155331
248.307492,6761.529205434519
248.54951999999997,6755.6395200011175
248.79154799999998,6750.420808855357
249.03357599999998,6730.755779083469
249.27560399999996,6719.083727375895
258.714696,6246.612963536536
258.956724,6243.639308806218
259.198752,6243.0663181938435
259.44077999999996,6242.121042218481
259.68280799999997,6235.844265205378
259.92483599999997,6226.763699857387
260.166864,6206.660600868083
260.408892,6194.469408590638
260.65092,6178.342029931766
260.892948,6149.611240573664
261.134976,6139.6040915349
261.377004,6126.411060080922
261.619032,6106.1397491412645
261.86105999999995,6098.5348867171415
262.10308799999996,6091.798225997685
262.345116,6084.187354681562
262.587144,6078.9166846931475
262.82917199999997,6070.898064232184
263.0712,6058.264815093426
263.313228,6055.065237321629
263.555256,6054.640046332715
263.797284,6059.568099479424
264.03931199999994,6060.577155664621
264.28133999999994,6060.733322782689
264.523368,6061.814904095547
264.76539599999995,6055.033257906209
265.00742399999996,6043.654343272501
265.24945199999996,6014.246333808842
265.49147999999997,6000.745103071371
249.51763199999996,6705.481900689847
249.75965999999997,6673.212518976987
250.00168799999994,6661.906102729001
250.24371599999998,6647.081239767867
250.48574399999998,6623.251867652318
250.727772,6612.729607071466
250.96979999999996,6601.5558724836155
251.21182799999997,6580.130746162962
251.45385599999997,6569.516852554661
251.695884,6556.866997177858
251.93791199999998,6535.812028646091
252.17994,6526.747872689739
252.421968,6518.14192137678
252.66399599999997,6500.3011461506685
