"Line Probe: Direction [1,0,0] (cm)","Line Probe: Temperature (K)"
234.26986799999997,193.96880981066892
234.51189599999998,196.73919348803315
234.75392399999996,197.31834314955253
234.99595199999996,198.01117306092257
235.23797999999996,199.48779115780422
235.48000799999994,200.51913184391984
235.72203599999997,206.24713580436187
235.96406399999998,209.52953740752525
236.20609199999998,213.0417424700173
236.44811999999996,220.9620877221885
236.69014799999997,224.56929997057895
236.932176,227.70427635621357
237.174204,232.3505118194032
237.41623199999998,233.3405154207011
237.65825999999998,233.1560629018288
237.900288,234.52537402344637
238.14231599999997,236.34997731027732
238.38434399999997,237.91011904640743
238.62637199999995,243.94780367627175
238.86839999999995,247.4437356089097
239.11042799999998,254.67868312714893
239.352456,257.7871201640866
239.594484,260.2102073827148
239.83651199999997,264.7719595913257
240.07853999999998,265.3165846350457
240.32056799999995,265.4547678858842
240.562596,266.7664459907422
240.804624,267.4388758010549
241.046652,268.62726910990705
241.28867999999997,272.39777718450785
241.53070799999998,274.3410389501272
241.77273599999998,277.0290519604524
242.01476399999996,280.1886357415059
242.25679199999996,280.49983039011096
242.49881999999997,279.96527089988575
242.740848,276.4832511825008
242.98287599999998,273.8913813429796
243.22490399999998,271.9290658785732
243.46693199999999,270.47137430787126
243.70895999999996,273.0376461267646
243.950988,274.13051711586184
244.193016,279.6313597825164
244.435044,284.3201394050094
244.67707199999998,293.0557912390543
244.9191,316.0785460651492
245.161128,335.1300289061758
245.40315599999997,363.06966372672474
245.64518399999997,445.02869171643835
245.88721199999995,503.59440267884173
246.12924,669.3532697173143
246.371268,777.4690885909923
246.613296,905.8858515041873
246.855324,1194.6656639480077
247.09735199999997,1353.08420968839
247.33937999999998,1506.9772252779767
247.581408,1739.7138491983949
247.82343600000002,1799.2384033081803
248.065464,1824.8097516105972
248.307492,1832.9141830874057
248.54951999999997,1832.3180196324208
248.79154799999998,1832.615928458028
249.03357599999998,1833.1816093623845
249.27560399999996,1834.346395708213
258.714696,1892.452779745491
258.956724,1904.1406130005678
259.198752,1908.065021853806
259.44077999999996,1909.9328871809992
259.68280799999997,1912.6120003507224
259.92483599999997,1913.6565382684605
260.166864,1917.279229612121
260.408892,1920.1717205003768
260.65092,1924.0852521695253
260.892948,1932.7301911060642
261.134976,1937.9603015161206
261.377004,1943.801314359544
261.619032,1950.9341721264007
261.86105999999995,1952.397545032684
262.10308799999996,1953.4355864583738
262.345116,1955.2590392106567
262.587144,1955.8251265640035
262.82917199999997,1956.134086321524
263.0712,1956.3461775821377
263.313228,1956.5572554929083
263.555256,1956.6707201204588
263.797284,1958.1571529972423
264.03931199999994,1960.4371439952133
264.28133999999994,1962.2777513369715
264.523368,1967.951563642768
264.76539599999995,1970.923695678711
265.00742399999996,1973.7277087348027
265.24945199999996,1978.866940577789
265.49147999999997,1981.0877149220019
249.51763199999996,1836.268148913286
249.75965999999997,1840.7832587300345
250.00168799999994,1843.1771396562062
250.24371599999998,1845.815547135845
250.48574399999998,1850.173876902904
250.727772,1851.70041137817
250.96979999999996,1852.7405939871937
251.21182799999997,1853.7638609658468
251.45385599999997,1854.2772059019337
251.695884,1854.6584098571254
251.93791199999998,1855.8092644882558
252.17994,1856.4397144105228
252.421968,1856.9832604536923
252.66399599999997,1858.499145013349
252.90602399999997,1859.2211220055253
253.14805199999995,1860.8070214169845
253.39007999999995,1861.9326139014759
253.63210799999996,1862.521527613344
253.874136,1863.244790422052
254.116164,1863.222295328258
254.35819199999997,1863.0833096010717
254.60021999999998,1862.609508451998
254.84224799999996,1862.223045916437
255.08427600000002,1861.6692870081793
255.326304,1860.0095884321297
255.568332,1859.3484649786396
255.81035999999997,1858.5236706533633
256.052388,1857.0598450232442
256.29441599999996,1856.494724653023
